,ID,Name,Nationality,Club,Pace,DribblingA,Shooting,Defending,Passing,Physicality
39,212198,Bruno Fernandes,Portugal,Sporting CP,77.5,81.66666666666667,82.0,62.0,83.83333333333333,73.25
40,211117,D. Alli,England,Tottenham Hotspur,74.5,79.5,80.0,70.8,77.0,78.0
41,209499,Fabinho,Brazil,Liverpool,70.5,76.83333333333333,69.5,82.4,73.16666666666667,82.75
42,207865,Marquinhos,Brazil,Paris Saint-Germain,74.5,72.0,38.16666666666666,84.6,60.5,78.75
43,207566,William Carvalho,Portugal,Real Betis,51.0,70.83333333333333,56.66666666666666,78.8,75.0,79.5
44,205498,Jorginho,Italy,Chelsea,72.0,80.33333333333333,69.5,69.0,81.5,70.5
45,204970,F. Thauvin,France,Olympique de Marseille,83.5,82.16666666666667,79.5,44.6,80.0,70.25
46,200104,H. Son,Korea Republic,Tottenham Hotspur,87.5,82.83333333333333,82.33333333333333,43.8,75.33333333333333,67.75
47,193082,J. Cuadrado,Colombia,Juventus,91.0,84.66666666666667,74.0,65.4,75.33333333333333,73.0
48,191202,N. Mati?,Serbia,Manchester United,55.5,70.0,71.33333333333333,80.4,75.0,79.0
49,190584,Illarramendi,Spain,Real Sociedad,61.5,78.33333333333333,67.33333333333333,74.0,77.66666666666667,71.0
50,186942,I. G?ndo?an,Germany,Manchester City,67.5,83.16666666666667,75.5,66.4,81.0,68.0
51,185020,Jos? Callej?n,Spain,Napoli,88.5,82.16666666666667,78.33333333333333,46.6,71.5,68.25
52,183898,A. Di Mar?a,Argentina,Paris Saint-Germain,84.5,83.66666666666667,77.33333333333333,47.8,82.0,69.5
53,178562,E. Banega,Argentina,Sevilla FC,66.0,81.5,72.66666666666667,66.6,84.5,67.75
54,177413,A. Witsel,Belgium,Borussia Dortmund,70.5,78.83333333333333,76.0,80.8,75.5,81.5
55,177388,D. Payet,France,Olympique de Marseille,73.5,82.0,78.33333333333333,40.6,85.33333333333333,62.5
56,20775,Quaresma,Portugal,Be?ikta? JK,83.0,85.0,76.33333333333333,24.8,82.83333333333333,64.25
57,9014,A. Robben,Netherlands,FC Bayern M?nchen,79.5,87.33333333333331,84.16666666666667,34.0,80.66666666666667,59.5
58,220971,N. Ke?ta,Guinea,Liverpool,69.0,86.0,71.0,61.6,73.83333333333333,67.75
59,219683,C. Tolisso,France,FC Bayern M?nchen,70.5,77.33333333333333,74.83333333333333,76.4,76.0,83.75
60,213565,T. Lemar,France,Atl?tico Madrid,85.0,84.0,75.5,59.4,82.16666666666667,69.0
61,213345,K. Coman,France,FC Bayern M?nchen,94.0,83.0,75.33333333333333,27.2,75.0,62.0
62,212523,Anderson Talisca,Brazil,Guangzhou Evergrande Taobao FC,76.5,76.66666666666667,80.83333333333333,58.8,82.0,68.25
63,210008,A. Rabiot,France,Paris Saint-Germain,73.5,79.66666666666667,74.16666666666667,76.6,75.0,77.75
64,209658,L. Goretzka,Germany,FC Bayern M?nchen,81.5,78.83333333333333,72.0,77.0,78.5,75.75
65,208808,Q. Promes,Netherlands,Sevilla FC,90.5,82.0,78.83333333333333,38.2,77.0,71.5
66,208670,H. Ziyech,Morocco,Ajax,75.0,82.33333333333333,74.66666666666667,53.8,85.83333333333333,63.5
67,208418,Y. Carrasco,Belgium,Dalian YiFang FC,88.0,82.0,76.83333333333333,38.8,76.0,65.5
68,207410,M. Kova?i?,Croatia,Chelsea,79.0,80.83333333333333,70.0,65.4,79.33333333333333,71.75
69,206545,Manu Trigueros,Spain,Villarreal CF,66.5,77.66666666666667,72.83333333333333,69.2,79.0,72.0
70,202166,J. Draxler,Germany,Paris Saint-Germain,77.5,83.0,78.66666666666667,55.6,80.66666666666667,64.5
71,201995,Felipe Anderson,Brazil,West Ham United,91.0,85.16666666666667,72.0,54.8,75.33333333333333,57.5
72,200949,Lucas Moura,Brazil,Tottenham Hotspur,92.0,84.83333333333333,76.16666666666667,45.0,73.83333333333333,70.75
73,200888,Danilo Pereira,Portugal,FC Porto,65.5,72.0,63.0,80.8,64.16666666666667,81.0
74,199914,Allan,Brazil,Napoli,77.5,81.5,66.0,79.6,70.83333333333333,82.25
75,197965,Pizzi,Portugal,SL Benfica,77.5,80.33333333333333,77.66666666666667,59.8,81.66666666666667,70.0
76,195365,K. Kampl,Slovenia,RB Leipzig,77.5,84.66666666666667,68.33333333333333,59.4,78.33333333333333,66.5
77,193474,I. Gueye,Senegal,Everton,74.0,79.16666666666667,58.16666666666666,82.6,62.16666666666666,82.5
78,192883,H. Mkhitaryan,Armenia,Arsenal,81.0,82.83333333333333,77.83333333333333,53.2,76.5,70.75
79,189712,K. Strootman,Netherlands,Olympique de Marseille,65.5,76.66666666666667,72.83333333333333,77.0,78.16666666666667,74.75
80,188152,Oscar,Brazil,Shanghai SIPG FC,73.5,80.66666666666667,73.83333333333333,52.8,79.5,55.25
81,184942,Giuliano,Brazil,Al Nassr,82.0,83.5,76.33333333333333,46.2,76.0,72.0
82,178088,Juan Mata,Spain,Manchester United,65.5,85.83333333333333,76.66666666666667,37.8,83.66666666666667,57.0
83,177610,Javi Mart?nez,Spain,FC Bayern M?nchen,51.0,66.33333333333333,57.0,86.2,62.83333333333334,83.25
84,176266,Lucas Leiva,Brazil,Lazio,67.0,80.16666666666667,65.16666666666667,80.2,71.33333333333333,77.25
85,162895,Cesc F?bregas,Spain,Chelsea,55.0,79.0,75.0,61.0,85.66666666666667,56.25
86,162240,M. Demb?l?,Belgium,Tottenham Hotspur,72.0,84.33333333333333,70.5,75.8,71.83333333333333,78.25
87,156616,F. Rib?ry,France,FC Bayern M?nchen,78.0,85.5,75.66666666666667,31.2,80.83333333333333,50.75
88,53302,D. De Rossi,Italy,Roma,65.0,74.0,67.83333333333333,84.0,70.33333333333333,79.0
89,231866,Rodri,Spain,Atl?tico Madrid,68.0,76.16666666666667,65.0,76.0,71.33333333333333,73.25
90,230658,Arthur,Brazil,FC Barcelona,69.0,82.5,71.83333333333333,68.8,74.16666666666667,74.0
91,230258,Rosberto Dourado,Brazil,Atl?tico Mineiro,80.5,77.66666666666667,60.66666666666666,80.2,68.16666666666667,69.75
92,227055,Gelson Martins,Portugal,Atl?tico Madrid,94.5,87.0,71.5,46.0,72.5,65.0
93,224411,Gon?alo Guedes,Portugal,Valencia CF,89.5,81.66666666666667,75.0,39.6,74.0,68.75
94,223959,L. Torreira,Uruguay,Arsenal,77.5,82.0,63.33333333333334,77.0,75.0,72.0
95,216354,A. Kramari?,Croatia,TSG 1899 Hoffenheim,75.0,82.83333333333333,84.0,34.2,71.0,71.5
96,216194,Dani Garc?a,Spain,Athletic Club de Bilbao,44.0,71.5,58.83333333333334,71.6,69.33333333333333,79.0
97,212404,F. Bernardeschi,Italy,Juventus,83.0,83.33333333333333,76.33333333333333,53.8,79.66666666666667,61.0
98,212194,J. Brandt,Germany,Bayer 04 Leverkusen,81.0,80.16666666666667,72.33333333333333,30.6,73.66666666666667,61.75
99,210617,Samu Castillejo,Spain,Milan,85.5,80.33333333333333,71.0,41.2,78.66666666666667,54.0
100,209989,T. Partey,Ghana,Atl?tico Madrid,74.5,72.66666666666667,62.66666666666666,78.0,69.16666666666667,82.0
101,209297,Fred,Brazil,Manchester United,78.0,83.33333333333333,71.66666666666667,71.6,75.0,76.0
102,208448,E. Forsberg,Sweden,RB Leipzig,73.0,81.83333333333333,70.83333333333333,33.2,79.83333333333333,62.75
103,207494,J. Lingard,England,Manchester United,83.0,84.16666666666667,76.5,55.2,73.83333333333333,69.0
104,207471,F. V?zquez,Argentina,Sevilla FC,60.0,73.16666666666667,76.5,49.0,77.66666666666667,65.5
105,205678,E. Vi??a,Bosnia Herzegovina,Medipol Ba?ak?ehir FK,89.5,83.83333333333333,77.5,45.8,72.33333333333333,64.5
106,202371,T. Meunier,Belgium,Paris Saint-Germain,77.5,71.16666666666667,75.83333333333333,78.0,73.33333333333333,80.5
107,201455,G. Kondogbia,Central African Rep.,Valencia CF,72.5,78.16666666666667,69.5,80.6,70.16666666666667,86.25
108,201400,Rafinha,Brazil,FC Barcelona,70.5,81.66666666666667,75.66666666666667,66.6,75.16666666666667,62.5
109,198950,Pablo Sarabia,Spain,Sevilla FC,75.5,80.33333333333333,73.83333333333333,52.6,81.33333333333333,54.0
110,193283,T. Delaney,Denmark,Borussia Dortmund,77.0,76.5,70.83333333333333,82.2,73.16666666666667,86.0
111,192318,M. G?tze,Germany,Borussia Dortmund,69.0,85.66666666666667,75.5,57.8,81.0,64.25
112,191180,J. Pastore,Argentina,Roma,69.0,78.83333333333333,76.33333333333333,57.0,80.83333333333333,60.0
113,189125,G. Bonaventura,Italy,Milan,76.0,81.0,77.33333333333333,71.2,80.66666666666667,71.75
114,188803,Taison,Brazil,Shakhtar Donetsk,92.0,83.0,78.33333333333333,47.2,71.5,64.75
115,187936,S. Nzonzi,France,Roma,49.5,64.33333333333333,65.16666666666667,80.0,67.83333333333333,85.0
116,187754,Marlos,Ukraine,Shakhtar Donetsk,83.5,85.33333333333333,76.5,48.0,77.66666666666667,66.5
117,186561,A. Ramsey,Wales,Arsenal,66.5,78.66666666666667,77.83333333333333,66.0,75.66666666666667,73.75
118,184484,G. Sigurðsson,Iceland,Everton,56.5,76.33333333333333,79.83333333333333,56.8,84.83333333333333,69.75
119,184144,N. Gait?n,Argentina,Dalian YiFang FC,81.5,82.83333333333333,74.16666666666667,42.8,79.66666666666667,63.25
120,183711,J. Henderson,England,Liverpool,66.5,75.16666666666667,71.0,75.4,81.0,79.75
121,183498,M. Parolo,Italy,Lazio,68.5,75.33333333333333,74.33333333333333,79.0,72.16666666666667,80.5
122,183376,L. Fejsa,Serbia,SL Benfica,53.5,68.0,57.16666666666666,80.2,60.83333333333334,83.0
123,181291,G. Wijnaldum,Netherlands,Liverpool,76.5,82.16666666666667,73.83333333333333,72.4,75.16666666666667,75.25
124,171897,A. Guardado,Mexico,Real Betis,73.5,81.83333333333333,69.16666666666667,70.2,80.5,71.75
125,158963,L. Biglia,Argentina,Milan,65.0,79.66666666666667,67.0,73.6,78.16666666666667,71.25
126,230271,Laure Santeiro,Brazil,Fluminense,82.0,83.0,72.83333333333333,28.0,73.83333333333333,50.0
127,229906,L. Bailey,Jamaica,Bayer 04 Leverkusen,92.0,82.16666666666667,76.16666666666667,33.6,74.16666666666667,69.75
128,228702,F. de Jong,Netherlands,Ajax,75.0,84.16666666666667,57.83333333333334,70.8,77.33333333333333,70.25
129,226456,Pablo Fornals,Spain,Villarreal CF,68.5,77.33333333333333,70.83333333333333,68.6,74.5,68.0
130,226271,Fabi?n,Spain,Napoli,68.0,76.5,74.66666666666667,73.4,74.5,63.5
131,222509,Dani Ceballos,Spain,Real Madrid,70.0,81.83333333333333,66.0,65.6,76.0,66.25
132,216451,J. Seri,Ivory Coast,Fulham,72.5,81.66666666666667,68.33333333333333,68.2,81.16666666666667,70.0
133,216409,M. Politano,Italy,Inter,84.5,82.83333333333333,75.66666666666667,39.8,76.33333333333333,59.25
134,216352,M. Brozovi?,Croatia,Inter,69.5,77.83333333333333,72.16666666666667,74.0,78.5,74.25
135,214997,A. Correa,Argentina,Atl?tico Madrid,84.5,83.33333333333333,76.83333333333333,54.0,72.83333333333333,57.0
136,212814,Jo?o M?rio,Portugal,Inter,71.0,79.83333333333333,70.66666666666667,63.2,76.66666666666667,67.75
137,210406,P. Zieli?ski,Poland,Napoli,83.0,79.16666666666667,69.83333333333333,67.8,77.5,59.0
138,209889,R. Guerreiro,Portugal,Borussia Dortmund,75.0,83.16666666666667,72.5,70.0,81.5,63.25
139,208135,A. Doucour?,France,Watford,66.5,72.5,71.16666666666667,77.0,63.83333333333334,81.0
140,204923,M. Sabitzer,Austria,RB Leipzig,80.0,79.0,78.33333333333333,55.0,72.0,76.25
141,204024,C. Kramer,Germany,Borussia M?nchengladbach,52.0,72.5,50.66666666666666,75.0,65.16666666666667,72.75
142,202857,K. Bellarabi,Germany,Bayer 04 Leverkusen,90.5,82.0,73.16666666666667,36.0,69.33333333333333,68.75
143,200647,J. Ili?i?,Slovenia,Atalanta,68.5,76.0,81.66666666666667,43.0,79.5,57.25
144,199715,Vitolo,Spain,Atl?tico Madrid,77.5,75.66666666666667,76.0,40.4,75.5,73.0
145,199503,G. Xhaka,Switzerland,Arsenal,48.0,68.5,67.83333333333333,68.2,78.66666666666667,69.75
146,199434,D. Tadi?,Serbia,Ajax,68.5,82.16666666666667,71.16666666666667,40.0,80.83333333333333,62.75
147,199042,C. Ar?nguiz,Chile,Bayer 04 Leverkusen,70.5,79.0,73.0,68.8,79.5,72.75
148,193348,X. Shaqiri,Switzerland,Liverpool,80.5,84.5,76.16666666666667,46.4,82.0,65.25
149,193165,J. Corona,Mexico,FC Porto,83.0,86.5,72.0,47.0,74.33333333333333,57.5
150,191740,Ander Herrera,Spain,Manchester United,71.5,80.33333333333333,72.83333333333333,75.8,76.5,75.25
151,190813,S. El Shaarawy,Italy,Roma,86.5,80.0,75.0,40.2,70.66666666666667,59.0
152,189362,Hulk,Brazil,Shanghai SIPG FC,80.5,74.33333333333333,83.0,47.2,76.66666666666667,82.5
153,189358,S. Kagawa,Japan,Borussia Dortmund,67.0,84.66666666666667,70.16666666666667,53.0,72.83333333333333,54.0
154,188988,M. Lanzini,Argentina,West Ham United,81.0,83.0,71.33333333333333,34.2,77.16666666666667,58.75
155,177326,M. Valbuena,France,Fenerbah?e SK,80.0,80.66666666666667,74.66666666666667,36.0,79.5,55.5
156,175379,Pedro Le?n,Spain,SD Eibar,63.0,76.16666666666667,76.33333333333333,42.2,85.5,55.5
157,173909,K. Boateng,Ghana,Sassuolo,66.0,78.16666666666667,78.16666666666667,71.2,77.5,76.25
158,173221,A. Candreva,Italy,Inter,77.5,77.66666666666667,79.83333333333333,59.8,76.0,64.0
159,170368,E. Lamela,Argentina,Tottenham Hotspur,75.0,79.16666666666667,78.0,51.0,80.0,73.25
160,169195,Renato Augusto,Brazil,Beijing Sinobo Guoan FC,66.5,74.0,74.5,68.2,78.83333333333333,66.0
161,167905,A. Valencia,Ecuador,Manchester United,83.5,79.16666666666667,67.16666666666667,76.4,73.16666666666667,76.75
162,162347,Jo?o Moutinho,Portugal,Wolverhampton Wanderers,62.5,80.33333333333333,75.0,70.0,80.33333333333333,73.0
163,161956,Borja Valero,Spain,Inter,53.5,81.83333333333333,70.16666666666667,64.6,82.0,63.5
164,157960,Manuel Fernandes,Portugal,Lokomotiv Moscow,79.5,80.0,75.0,65.2,78.16666666666667,72.25
165,156519,H. Herrera,Mexico,FC Porto,72.0,73.83333333333333,71.83333333333333,74.0,70.5,79.0
166,139068,Nani,Portugal,Sporting CP,75.5,83.5,76.5,37.4,80.0,58.5
167,138412,J. Milner,England,Liverpool,62.5,77.83333333333333,74.16666666666667,75.6,81.0,76.5
168,235790,K. Havertz,Germany,Bayer 04 Leverkusen,81.5,78.5,67.0,41.0,70.83333333333333,60.75
169,235569,T. Ndombele,France,Olympique Lyonnais,80.0,83.16666666666667,66.33333333333333,68.0,72.83333333333333,75.0
170,234906,H. Aouar,France,Olympique Lyonnais,79.0,81.33333333333333,67.33333333333333,62.2,75.16666666666667,67.5
171,234153,Carlos Soler,Spain,Valencia CF,76.0,77.0,73.33333333333333,61.0,79.5,62.75
172,230977,M. Almir?n,Paraguay,Atlanta United,89.5,77.5,73.0,47.6,73.83333333333333,62.0
173,230234,Everton Andr?o,Brazil,Fluminense,68.5,75.5,61.16666666666666,75.2,70.33333333333333,77.0
174,230142,Oyarzabal,Spain,Real Sociedad,73.5,76.5,71.0,37.0,75.5,57.0
175,226790,W. Ndidi,Nigeria,Leicester City,73.0,72.66666666666667,65.66666666666667,82.2,62.83333333333334,85.5
176,226226,G. Lo Celso,Argentina,Real Betis,73.5,80.16666666666667,72.33333333333333,63.8,78.5,69.0
177,224293,R?ben Neves,Portugal,Wolverhampton Wanderers,64.0,74.66666666666667,70.66666666666667,67.6,81.5,74.5
178,219985,M. Vecino,Uruguay,Inter,71.5,75.66666666666667,68.0,75.4,72.66666666666667,73.75
179,219809,T. Bakayoko,France,Milan,68.0,69.33333333333333,50.0,77.6,61.5,81.5
180,218339,M. Dahoud,Germany,Borussia Dortmund,72.5,79.66666666666667,66.83333333333333,62.8,71.66666666666667,72.75
181,215785,K. Bald?,Senegal,Inter,92.0,80.5,72.5,32.6,68.16666666666667,67.5
182,212692,Rony Lopes,Portugal,AS Monaco,79.5,80.83333333333333,71.33333333333333,30.4,76.0,54.0
183,211748,K. Demirbay,Germany,TSG 1899 Hoffenheim,67.0,79.66666666666667,71.5,56.0,80.0,70.5
184,211575,Andr? Gomes,Portugal,Everton,65.0,74.0,68.0,71.4,75.66666666666667,75.25
185,210896,M. Sanson,France,Olympique de Marseille,75.5,76.5,73.5,73.2,78.16666666666667,75.5
186,208333,E. Can,Germany,Juventus,71.0,75.5,68.33333333333333,79.2,73.83333333333333,82.25
187,208128,H. ?alhano?lu,Turkey,Milan,71.0,80.33333333333333,77.0,57.6,84.33333333333333,58.25
188,207439,L. Paredes,Argentina,,72.0,77.0,70.16666666666667,70.4,80.16666666666667,72.0
189,206413,T. Stepanenko,Ukraine,Shakhtar Donetsk,67.5,72.33333333333333,60.0,77.2,65.83333333333333,79.25
190,205525,Bernard,Brazil,Everton,90.0,84.5,68.16666666666667,39.2,73.33333333333333,51.0
191,205114,T. Inui,Japan,Real Betis,82.5,84.83333333333333,68.83333333333333,44.0,74.5,59.75
192,205070,Portu,Spain,Girona FC,82.5,75.33333333333333,73.0,62.0,72.0,75.25
193,202335,E. Dier,England,Tottenham Hotspur,65.0,63.33333333333334,63.33333333333334,81.8,70.5,83.75
194,201144,M. Badelj,Croatia,Lazio,55.5,72.33333333333333,66.0,75.8,72.16666666666667,71.0
195,200315,Cristian Tello,Spain,Real Betis,90.5,77.0,71.33333333333333,36.8,74.0,62.75
196,198784,A. Oxlade-Chamberlain,England,Liverpool,84.5,82.0,71.83333333333333,62.8,74.5,75.0
197,194794,A. Yarmolenko,Ukraine,West Ham United,72.5,77.5,80.16666666666667,45.0,78.0,68.25
198,193886,D. Didavi,Germany,VfB Stuttgart,68.5,78.66666666666667,79.16666666666667,50.6,76.16666666666667,72.0
199,193061,R. Pereyra,Argentina,Watford,75.5,78.0,72.83333333333333,62.8,77.5,67.75
200,190544,A. Ljaji?,Serbia,Be?ikta? JK,79.0,80.33333333333333,74.5,37.8,77.0,56.25
201,190286,Canales,Spain,Real Betis,64.5,73.83333333333333,72.66666666666667,37.4,79.16666666666667,50.5
202,189575,Muniain,Spain,Athletic Club de Bilbao,79.0,84.83333333333333,68.83333333333333,47.0,74.16666666666667,62.25
203,189251,S. Rudy,Germany,FC Schalke 04,67.0,79.16666666666667,69.66666666666667,74.4,79.5,66.5
204,188942,V. Wanyama,Kenya,Tottenham Hotspur,57.5,72.16666666666667,64.66666666666667,78.8,65.33333333333333,84.5
205,188388,R. Boudebouz,Algeria,Real Betis,74.0,78.33333333333333,78.16666666666667,39.4,81.5,62.0
206,188005,Camacho,Spain,VfL Wolfsburg,59.0,71.16666666666667,59.0,80.4,66.83333333333333,81.0
207,184120,Bruno,Spain,Villarreal CF,32.5,70.33333333333333,69.0,76.0,77.16666666666667,64.0
208,180819,A. Lallana,England,Liverpool,69.5,79.33333333333333,72.0,63.6,76.66666666666667,71.75
209,177600,Be?at,Spain,Athletic Club de Bilbao,52.5,74.33333333333333,73.16666666666667,63.6,82.83333333333333,70.0
210,176915,A. Fern?ndez,Argentina,Beijing Renhe FC,70.0,79.0,68.83333333333333,68.8,73.0,71.75
211,176104,V. Birsa,Slovenia,Chievo Verona,72.0,77.0,75.5,53.8,79.0,68.0
212,171579,Ra?l Garc?a,Spain,Athletic Club de Bilbao,52.0,77.0,77.66666666666667,73.0,76.66666666666667,79.0
213,170815,S. Defour,Belgium,Burnley,64.5,78.33333333333333,71.83333333333333,74.0,78.5,74.0
214,163711,L. Diarra,France,Paris Saint-Germain,69.0,79.83333333333333,52.5,75.4,64.16666666666667,76.5
215,147782,I. Denisov,Russia,Lokomotiv Moscow,66.0,76.16666666666667,63.5,74.8,68.16666666666667,77.0
216,146562,Santi Cazorla,Spain,Villarreal CF,55.0,81.66666666666667,75.33333333333333,58.2,84.0,56.0
217,146536,Jes?s Navas,Spain,Sevilla FC,88.5,80.33333333333333,69.83333333333333,61.8,71.83333333333333,61.25
218,142754,J. Mascherano,Argentina,Hebei China Fortune FC,65.5,74.66666666666667,55.83333333333334,78.4,66.33333333333333,79.0
219,244369,V. Tsygankov,Ukraine,Dynamo Kyiv,82.5,78.0,70.16666666666667,44.6,74.0,57.0
220,233419,Raphinha,Brazil,Sporting CP,87.0,81.5,74.16666666666667,42.0,72.5,74.0
221,232097,A. Harit,Morocco,FC Schalke 04,82.0,81.66666666666667,64.66666666666667,42.2,70.5,52.0
222,230938,F. Kessi?,Ivory Coast,Milan,74.0,76.0,73.66666666666667,76.0,66.16666666666667,87.0
223,230251,Melvin Parrela,Brazil,Am?rica FC (Minas Gerais),70.0,72.16666666666667,69.83333333333333,79.6,67.66666666666667,81.0
224,227796,C. Pulisic,United States,Borussia Dortmund,90.5,81.83333333333333,68.0,37.4,67.83333333333333,63.75
225,227234,L. Tousart,France,Olympique Lyonnais,69.0,70.16666666666667,51.83333333333334,78.6,59.5,83.25
226,226161,Marcos Llorente,Spain,Real Madrid,60.0,70.0,52.5,73.6,65.5,69.5
227,225997,B. Verbi?,Slovenia,Dynamo Kyiv,83.0,79.16666666666667,71.0,43.6,69.5,73.75
228,225663,A. Golovin,Russia,AS Monaco,81.5,81.16666666666667,69.66666666666667,63.2,75.66666666666667,70.75
229,222028,J. Weigl,Germany,Borussia Dortmund,65.5,75.83333333333333,50.5,74.4,68.16666666666667,68.5
230,220018,A. Rebi?,Croatia,Eintracht Frankfurt,84.5,75.5,76.5,39.0,67.33333333333333,78.25
231,219576,R. Battaglia,Argentina,Sporting CP,68.0,70.33333333333333,67.0,78.4,63.0,83.5
232,215057,I. Marcone,Argentina,Cruz Azul,44.0,69.0,58.5,74.8,68.16666666666667,72.5
233,214947,J. Gbamin,Ivory Coast,1. FSV Mainz 05,80.5,72.0,56.16666666666666,76.0,69.16666666666667,82.0
234,213991,J. Lerma,Colombia,Bournemouth,75.0,72.0,64.16666666666667,77.0,69.5,83.25
235,213516,Ricardo Horta,Portugal,SC Braga,76.5,80.16666666666667,76.16666666666667,43.4,74.33333333333333,62.75
236,213160,R. Zobnin,Russia,Spartak Moscow,76.0,75.83333333333333,62.16666666666666,76.2,71.83333333333333,71.5
237,212150,M. Meyer,Germany,Crystal Palace,68.0,83.66666666666667,60.0,61.6,76.16666666666667,68.75
238,211267,R. Centuri?n,Argentina,Racing Club,90.0,82.16666666666667,67.83333333333333,40.4,70.33333333333333,66.75
239,210411,Ot?vio,Brazil,FC Porto,75.0,82.5,68.83333333333333,44.4,75.66666666666667,63.0
240,210324,J. Hofmann,Germany,Borussia M?nchengladbach,77.0,76.83333333333333,69.16666666666667,44.0,74.66666666666667,60.25
241,207939,G. Pizarro,Argentina,Tigres U.A.N.L.,57.5,66.83333333333333,63.66666666666666,75.8,68.0,82.5
242,206304,L. Milivojevi?,Serbia,Crystal Palace,56.0,67.0,68.0,76.0,73.66666666666667,79.5
